2299	suggest	[s????st]	предлагать
2300	suggestion	[s????s??n]	предложение
2301	solve	[s?lv]	решить
2302	unsolved	[?n?s?lvd]	нерешенный
2303	confuse	[k?n?fju?z]	путать
2304	confusion	[k?n?fju???n]	путаница
2305	join	[???n]	присоединить (ся)
2306	horrible	[?h?r?bl]	ужасный, отвратительный
2307	take off	[te?k?f]	взлететь
2308	takeoff	[takeoff]	взлёт
2309	grow up	[gr???p]	вырастать
2310	express	[?ks?pr?s]	выражать
2311	expression	[?ks?pr???n]	выражение
2312	expressive	[?ks?pr?s?v]	выразительный
2313	take a look	[te?k?l?k]	взглянуть
2314	series	[?s??ri?z]	сериал
2315	conserve	[k?n?s??v]	беречь, экономить
2316	conservation	[?k?ns?(?)?ve???n]	сохранение
2317	plot	[pl?t]	план, чертёж
2318	tube	[tju?b]	труба
2319	minor	[?ma?n?]	второстепенный, незначительный
2320	minority	[ma??n?r?ti]	меньшинство
2321	explode	[?ks?pl??d]	взрываться
2322	explosion	[?ks?pl????n]	взрыв
2323	explosive	[?ks?pl??s?v]	взрывной, взрывчатый, взрывчатка
2324	honest	[??n?st]	честный
2325	honesty	[??n?sti]	честность
2326	honestly	[??n?stli]	честно говоря
2327	dishonest	[d?s??n?st]	нечестный
2328	track	[tr?k]	след, выслеживать
2329	odd	[?d]	необычный, неправильный
2330	oddity	[??d?ti]	странность
2331	guide	[ga?d]	вести, направлять
2332	misguide	[?m?s?ga?d]	вводить в заблуждение
2333	bat	[b?t]	летучая мышь
2334	income	[??nk?m]	доход
2335	habit	[?h?b?t]	привычка, обычай
2336	habitual	[h??b?tj??l]	привычный
2337	poison	[?p??zn]	яд, травить
2338	poisonous	[?p??zn?s]	ядовитый
2339	volume	[?v?lj?m]	том, книга
2340	either	[?a???]	тоже (не)
2341	fortune	[?f????n]	состояние (деньги)
2342	fist	[f?st]	кулак
2343	crop	[kr?p]	урожай
2344	improve	[?m?pru?v]	улучшить
2345	improvement	[?m?pru?vm?nt]	улучшение
2346	loyal	[?l???l]	верный, преданный
2347	loyalty	[?l???lti]	лояльность
2348	wheel	[wi?l]	колесо
2349	meet (met, met)	[mi?t]	встретить или познакомиться
2350	meeting	[?mi?t??]	встреча
2351	horn	[h??n]	рог
2352	horned	[h??nd]	рогатый
2353	strip	[str?p]	снимать (обнажать)
2354	sacred	[?se?kr?d]	священный
2355	sacrament	[?s?kr?m?nt]	таинство
2356	sacramental	[?s?kr??m?ntl]	священный
2357	dip	[d?p]	окунать, погружать
2358	dipper	[?d?p?]	ковш
2359	fence	[f?ns]	забор, огораживать
2360	deep	[di?p]	глубокий
2361	dismiss	[d?s?m?s]	отклонить, отбросить
2362	dismissal	[d?s?m?s?l]	отклонение
2363	otherwise	[????wa?z]	иначе, иным образом
2364	damn (goddamn)	[d?m]	проклятый, проклинать
2365	damnation	[d?m?ne???n]	проклятие
2366	damned	[d?md]	проклятый
2367	damn!	[d?m!]	чёрт!
2368	perhaps	[p??h?ps]	возможно
2369	junior	[??u?nj?]	младший
2370	jr.		мл.
2371	district	[?d?str?kt]	район, округ и т. п.
2372	take part	[te?kp??t]	принимать участие
2373	eligible	[??l???bl]	имеющий право
2374	ineligible	[?n??l???bl]	неподходящий
2375	eligibility	[??l????b?l?ti]	приемлемость
2376	hazard	[?h?z?d]	опасность, риск, угроза
2377	hazardous	[?h?z?d?s]	опасный
2378	strike	[stra?k]	забастовка
2379	feed (fed, fed)	[fi?d]	кормить
2380	fed up (with)	[f?d?p]	сыт по горло
2381	supply	[s??pla?]	поставлять, поставка
2382	supplier	[s??pla??]	поставщик
2383	poor	[p??]	бедный
2384	poorness	[?p??n?s]	бедность
2385	convince	[k?n?v?ns]	убеждать
2386	tie	[ta?]	галстук, завязка и т.п.
2387	escape	[?s?ke?p]	избежать, спастись
2388	escapee	[escapee]	беглец
2389	mine	[ma?n]	мина
2390	let smb in	[l?tsmb?n]	впустить
2391	let smb out	[l?tsmba?t]	выпустить
2392	pour	[p??]	лить
2393	downpour	[?da?np??]	ливень
2394	expect	[?ks?p?kt]	ожидать (события)
2395	unexpected	[??n?ks?p?kt?d]	непредвиденный
2396	expectation	[??ksp?k?te???n]	ожидание
2397	within	[w????n]	в пределах, внутри
2398	confer	[k?n?f??]	совещаться
2399	conference	[?k?nf?r?ns]	совещание
2400	nest	[n?st]	гнездо, гнездиться
2401	board	[b??d]	доска
2402	billboard	[?b?lb??d]	рекламный щит
2403	keyboard	[?ki?b??d]	клавиатура
2404	board game	[b??dge?m]	настольная игра
2405	core	[k??]	ядро, сердцевина, сущность
2406	apply	[??pla?]	обращаться (с заявлением)
2407	application	[??pl??ke??(?)n]	заявление
2408	applicant	[??pl?k?nt]	заявитель
2409	combat	[?k?mb?t]	бой
2410	combative	[?k?mb?t?v]	боевой
2411	loan	[l??n]	заём, ссуда
2412	council	[?ka?ns(?)l]	совет (орган)
2413	flaw	[fl??]	изъян
2414	flawless	[?fl??l?s]	безупречный
2415	wealth	[w?l?]	богатство
2416	wealthy	[?w?l?i]	состоятельный
2417	employ	[?m?pl??]	нанимать на работу
2418	employer	[?m?pl???]	работодатель
2419	employee	[??mpl???i?]	работник
2420	employment	[?m?pl??m?nt]	занятость
2421	unemployment	[??n?m?pl??m?nt]	безработица
2422	drive (drove, driven)	[dra?v]	двигать, гнать
2423	eat up	[i?t?p]	съесть полностью
2424	attitude	[??t?tju?d]	отношение
2425	software	[?s?ftwe?]	программое обеспечение
2426	chase	[?e?s]	погоня, гнаться
2427	infant	[??nf?nt]	ребёнок
2428	infancy	[??nf?nsi]	младенчество
2429	allege	[??l??]	утверждать, приписывать
2430	alleged	[??l??d]	мнимый
2431	allegation	[??l??ge??(?)n]	утверждение (голословное)
2432	bond	[b?nd]	обязательство, облигация
2433	trunk	[tr??k]	багажник
2434	item	[?a?t?m]	пункт, номер, предмет
2435	garden	[?g??dn]	сад
2436	gardener	[?g??dn?]	садовник
2437	gardening	[?g??dn??]	садоводство
2438	dust	[d?st]	пыль
2439	dusty	[?d?sti]	пыльный
2440	attend	[??t?nd]	уделить внимание, посетить
2441	attention	[??t?n?(?)n]	внимание
2442	attendance	[??t?nd?ns]	посещаемость
2443	attentive	[??t?nt?v]	внимательный
2444	spread (spread, spread)	[spr?d]	распространять(ся)
2445	bound	[ba?nd]	обязан
2446	acid	[??s?d]	кислота
2447	acidic	[??s?d?k]	кислотный
2448	acidity	[??s?d?ti]	кислотность
2449	appear	[??p??]	появиться
2450	disappear	[?d?s??p??]	исчезать
2451	appearance	[??p??r?ns]	появление
2452	disappearance	[?d?s??p??r?ns]	исчезновение
2453	bury	[?b?ri]	хоронить
2454	burial	[?b?r??l]	захоронение
2455	generation	[???n??re???n]	поколение
2456	stare	[ste?]	пялиться, пристальный взгляд
2457	judge	[????]	судья, судить (втч. перен)
2458	judgment	[????m?nt]	суждение
2459	arms	[??mz]	оружие
2460	armament	[???m?m?nt]	вооружение
2461	armed	[??md]	вооруженный
2462	disarm	[d?s???m]	разоружать
2463	firearm	[?fa??r??m]	огнестрельное оружие
2464	plain	[ple?n]	ровный, равнина
2465	slice	[sla?s]	ломтик, нарезать
2466	feel (felt, felt)	[fi?l]	трогать, щупать
2467	valid	[?v?l?d]	действительный
2468	validate	[?v?l?de?t]	утверждать
2469	invalidate	[?n?v?l?de?t]	аннулировать
2470	validation	[?v?l??de???n]	проверка, утверждение
2471	validity	[v??l?d?ti]	период действия
2472	inevitable	[?n??v?t?bl]	неизбежный
2473	stress	[str?s]	подчеркнуть, заострить внимание
2474	fee	[fi?]	плата или гонорар
2475	put through	[p?t?ru?]	подвергнуть
2476	worry	[?w?ri]	волновать (ся)
2477	essential	[??s?n??l]	необходимый, существенный
2478	essentially	[??s?n??li]	в сущности
2479	wire	[?wa??]	проволока, провод
2480	wireless	[?wa??l?s]	беспроводной
2481	commitment	[k??m?tm?nt]	обязательство
2482	remind	[?r?ma?nd]	напомнить
2483	reminder	[r??ma?nd?]	напоминание
2484	mine	[ma?n]	шахта, рудник
2485	miner	[?ma?n?]	шахтер
2486	sweat	[sw?t]	пот, потеть
2487	sweaty	[?sw?ti]	потный
2488	ought	[??t]	должен, обязан
2489	edit	[??d?t]	редактировать, монтировать
2490	edition	[??d???n]	издание
2491	editor	[??d?t?]	редактор
2492	editorial	[??d??t??r??l]	редакционный
2493	single	[?s??gl]	один, отдельный, единый
2494	advantage	[?d?v??nt??]	преимущество
2495	disadvantage	[?d?s?d?v??nt??]	недостаток
2496	advantageous	[??dv?n?te???s]	выгодный
2497	sink	[s??k]	раковина
2498	transmit	[tr?nz?m?t]	передавать, переносить
2499	transmission	[tr?nz?m???n]	передача
2500	helpful	[?h?lpf?l]	полезный
2501	unhelpful	[?n?h?lpf?l]	бесполезный
2502	cheek	[?i?k]	щека
2503	swell (swelled, swollen)	[sw?l]	раздуваться, распухать
2504	cause	[k??z]	причина, быть причиной
2505	caused	[k??zd]	вызванный
2506	pad	[p?d]	блокнот
2507	tap	[t?p]	кран
2508	persist	[p??s?st]	упорствовать
2509	persistent	[p??s?st?nt]	стойкий
2510	persistence	[p??s?st?ns]	упорство
2511	counsel	[?ka?ns(?)l]	совет, консультация
2512	counselor	[?ka?ns(?)l?]	консультант
2513	cell	[s?l]	ячейка, клетка
2514	cell phone	[s?lf??n]	сотовый телефон
2515	arise (arose, arisen)	[??ra?z]	возникать, происходить
2516	bow	[ba?]	поклон, наклоняться
2517	point	[p??nt]	очко
2518	subject	[?s?b??kt]	подверженный, подвергать
2519	cloth	[kl??]	ткань, тряпка
2520	wear out	[we?ra?t]	измотать, истрепать
2521	wear down	[we?da?n]	изнашиваться
2522	equal	[?i?kw?l]	равный, равняться
2523	equality	[i(?)?kw?l?ti]	равенство
2524	unequal	[?n?i?kw?l]	неравный
2525	unequality	[??ni(?)?kw?l?ti]	неравенство
2526	equally	[?i?kw?li]	в равной степени
2527	equalize	[?i?kw?la?z]	уравнять
2528	likely	[?la?kli]	вероятно
2529	unlikely	[?n?la?kli]	вряд ли
2530	joint	[???nt]	сустав, шарнир, стык и т. д.
2531	floor	[fl??]	пол
2532	wave	[we?v]	махать, колебаться
2533	close down	[kl??sda?n]	закрыться (насовсем)
2534	shut down	[??tda?n]	закрыться
2535	shutdown	[???tda?n]	закрытие
2536	nail	[ne?l]	гвоздь, прибивать
2537	lovely	[?l?vli]	чудесный, милый
2538	loveliness	[?l?vl?n?s]	миловидность
2539	authority	[?????r?ti]	власть, авторитет
2540	note	[n??t]	заметка, запись
2541	notable	[?n??t?bl]	примечательный
2542	footnote	[?f?tn??t]	сноска
2543	native	[?ne?t?v]	родной
2544	carve	[k??v]	вырезать (напр. из дерева)
2545	carving	[?k??v??]	резьба
2546	designate	[?d?z?gn?t]	обозначать, называть
2547	designation	[?d?z?g?ne???n]	обозначение
2548	mental	[?m?ntl]	умственный
2549	mentality	[m?n?t?l?ti]	склад ума
2550	newspaper	[?nju?z?pe?p?]	газета
2551	tune	[tju?n]	мелодия, мотив
2552	foster	[?f?st?]	приёмный (ребёнок)
2553	gasp	[g??sp]	задыхаться, ловить воздух
2554	wildlife	[?wa?ldla?f]	дикая природа
2555	sharp	[???p]	острый
2556	sharpness	[????pn?s]	острота
2557	sharpen	[????p?n]	точить
2558	corn	[k??n]	кукуруза, зерно
2559	comfort	[?k?mf?t]	утешать, утешение
2560	obvious	[??bv??s]	очевидный
2561	title	[?ta?tl]	заголовок
2562	subtitle	[?s?b?ta?tl]	подзаголовок
2563	pass	[p??s]	пройти
2564	passable	[?p??s?bl]	проходимый
2565	outrage	[?a?tre??]	произвол, насилие, поругание
2566	outrageous	[a?t?re???s]	возмутительный
2567	since	[s?ns]	поскольку
2568	own	[??n]	владеть
2569	owner	[???n?]	владелец
2570	ownership	[???n???p]	владение
2571	go bad	[g?? b?d]	испортиться
2572	outcome	[?a?tk?m]	результат, исход
2573	convert	[?k?nv??t]	преобразовывать
2574	conversion	[k?n?v????n]	преобразование
2575	reside	[r??za?d]	проживать (где-то)
2576	residence	[?r?z?d?ns]	место проживания
2577	resident	[?r?z?d?nt]	резидент, житель
